cusip,year,ikb,ikn,qb,qn,d75,d76,d77,d78,d79,d80,d81,d82,d83,d84,d85,ikb_1,ikn_1,qb_1,qn_1,cikb,cikn,cqb,cqn,cikb_1,cqb_1,cikb_2
862097,75,.1454501,.1277094,-.2780481,-.8372931,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
862097,76,.1035286,.1261461,-.1195935,-.5839843,0,1,0,0,0,0,0,0,0,0,0,.1454501,.1277094,-.2780481,-.8372931,-.0419215,-.0015633,.1584545,.2533088,,,
862097,77,.0753281,.1064095,-.1883571,-.7149663,0,0,1,0,0,0,0,0,0,0,0,.1035286,.1261461,-.1195935,-.5839843,-.0282005,-.0197366,-.0687636,-.130982,-.0419215,.1584545,
862097,78,.142897,.1255943,-.3053661,-.9027022,0,0,0,1,0,0,0,0,0,0,0,.0753281,.1064095,-.1883571,-.7149663,.0675689,.0191848,-.117009,-.1877359,-.0282005,-.0687636,-.0419215
862097,79,.1129837,.1369958,-.0158402,-.3946331,0,0,0,0,1,0,0,0,0,0,0,.142897,.1255943,-.3053661,-.9027022,-.0299133,.0114015,.289526,.5080692,.0675689,-.117009,-.0282005
862097,80,.0969315,.11232,-.1349542,-.5701384,0,0,0,0,0,1,0,0,0,0,0,.1129837,.1369958,-.0158402,-.3946331,-.0160522,-.0246757,-.1191141,-.1755053,-.0299133,.289526,.0675689
862097,81,.0418244,.0926522,-.2269342,-.7097166,0,0,0,0,0,0,1,0,0,0,0,.0969315,.11232,-.1349542,-.5701384,-.0551071,-.0196679,-.09198,-.1395782,-.0160522,-.1191141,-.0299133
862097,82,.2059918,.1915328,-.2936924,-.7732665,0,0,0,0,0,0,0,1,0,0,0,.0418244,.0926522,-.2269342,-.7097166,.1641674,.0988807,-.0667582,-.0635499,-.0551071,-.09198,-.0160522
862097,83,.2740193,.2853235,.3031006,.2288049,0,0,0,0,0,0,0,0,1,0,0,.2059918,.1915328,-.2936924,-.7732665,.0680275,.0937906,.5967931,1.002071,.1641674,-.0667582,-.0551071
862097,84,.2013422,.2281935,.7898387,1.15831,0,0,0,0,0,0,0,0,0,1,0,.2740193,.2853235,.3031006,.2288049,-.0726771,-.0571299,.4867381,.929505,.0680275,.5967931,.1641674
862097,85,.2179895,.2771744,.5869971,.7854275,0,0,0,0,0,0,0,0,0,0,1,.2013422,.2281935,.7898387,1.15831,.0166473,.0489809,-.2028416,-.3728824,-.0726771,.4867381,.0680275
867323,75,.1287662,.1981964,.0270145,-.6701695,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
867323,76,.0794986,.2005383,.0482796,-.5568848,0,1,0,0,0,0,0,0,0,0,0,.1287662,.1981964,.0270145,-.6701695,-.0492676,.0023418,.0212651,.1132847,,,
867323,77,.1300887,.1844312,.5032836,.4450865,0,0,1,0,0,0,0,0,0,0,0,.0794986,.2005383,.0482796,-.5568848,.0505901,-.016107,.455004,1.001971,-.0492676,.0212651,
867323,78,.1837034,.1705141,.3569993,.1560286,0,0,0,1,0,0,0,0,0,0,0,.1300887,.1844312,.5032836,.4450865,.0536147,-.0139172,-.1462843,-.289058,.0505901,.455004,-.0492676
867323,79,.1600786,.1611669,.4042817,.2899411,0,0,0,0,1,0,0,0,0,0,0,.1837034,.1705141,.3569993,.1560286,-.0236248,-.0093472,.0472824,.1339125,.0536147,-.1462843,.0505901
867323,80,.1360457,.2054277,1.051225,1.776503,0,0,0,0,0,1,0,0,0,0,0,.1600786,.1611669,.4042817,.2899411,-.0240329,.0442608,.6469431,1.486562,-.0236248,.0472824,.0536147
867323,81,.1338602,.206664,1.824862,3.414853,0,0,0,0,0,0,1,0,0,0,0,.1360457,.2054277,1.051225,1.776503,-.0021855,.0012363,.7736372,1.638349,-.0240329,.6469431,-.0236248
867323,82,.0750165,.1715598,.8463733,1.267866,0,0,0,0,0,0,0,1,0,0,0,.1338602,.206664,1.824862,3.414853,-.0588437,-.0351041,-.9784887,-2.146987,-.0021855,.7736372,-.0240329
867323,83,.0656957,.2022942,.9328741,1.372833,0,0,0,0,0,0,0,0,1,0,0,.0750165,.1715598,.8463733,1.267866,-.0093208,.0307344,.0865009,.1049672,-.0588437,-.9784887,-.0021855
867323,84,.210076,.2542866,1.069087,1.572994,0,0,0,0,0,0,0,0,0,1,0,.0656957,.2022942,.9328741,1.372833,.1443803,.0519924,.1362124,.2001611,-.0093208,.0865009,-.0588437
867323,85,.2306583,.2956212,.7476025,1.015008,0,0,0,0,0,0,0,0,0,0,1,.210076,.2542866,1.069087,1.572994,.0205823,.0413346,-.3214841,-.5579857,.1443803,.1362124,-.0093208
872649,75,.0480869,.1803065,-.2741084,-1.142133,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
872649,76,.0917232,.1414886,.2027922,-.0541321,0,1,0,0,0,0,0,0,0,0,0,.0480869,.1803065,-.2741084,-1.142133,.0436363,-.0388179,.4769006,1.088001,,,
872649,77,.1360015,.1633907,.4928044,.4577852,0,0,1,0,0,0,0,0,0,0,0,.0917232,.1414886,.2027922,-.0541321,.0442783,.0219021,.2900122,.5119174,.0436363,.4769006,
872649,78,.1777938,.187247,.1823918,-.0907457,0,0,0,1,0,0,0,0,0,0,0,.1360015,.1633907,.4928044,.4577852,.0417923,.0238563,-.3104126,-.5485309,.0442783,.2900122,.0436363
872649,79,.211961,.2445693,.1012089,-.2108554,0,0,0,0,1,0,0,0,0,0,0,.1777938,.187247,.1823918,-.0907457,.0341672,.0573222,-.0811829,-.1201098,.0417923,-.3104126,.0442783
872649,80,.1474709,.2340525,.0225762,-.3152804,0,0,0,0,0,1,0,0,0,0,0,.211961,.2445693,.1012089,-.2108554,-.0644901,-.0105168,-.0786326,-.104425,.0341672,-.0811829,.0417923
872649,81,.110989,.1844981,.3413035,.2890296,0,0,0,0,0,0,1,0,0,0,0,.1474709,.2340525,.0225762,-.3152804,-.0364819,-.0495544,.3187273,.60431,-.0644901,-.0786326,.0341672
872649,82,.1222633,.1799856,-.0781708,-.3450868,0,0,0,0,0,0,0,1,0,0,0,.110989,.1844981,.3413035,.2890296,.0112743,-.0045125,-.4194743,-.6341164,-.0364819,.3187273,-.0644901
872649,83,.0950247,.1822692,.3964639,.3790874,0,0,0,0,0,0,0,0,1,0,0,.1222633,.1799856,-.0781708,-.3450868,-.0272386,.0022836,.4746346,.7241741,.0112743,-.4194743,-.0364819
872649,84,.1868522,.2290906,.7533596,.8885326,0,0,0,0,0,0,0,0,0,1,0,.0950247,.1822692,.3964639,.3790874,.0918275,.0468215,.3568957,.5094453,-.0272386,.4746346,.0112743
872649,85,.1206448,.2098142,.4860821,.5135304,0,0,0,0,0,0,0,0,0,0,1,.1868522,.2290906,.7533596,.8885326,-.0662074,-.0192764,-.2672774,-.3750022,.0918275,.3568957,-.0272386
878895,75,.0834473,.2698298,-1.06478,-2.821934,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
878895,76,.2044264,.1249161,-.4554621,-1.108175,0,1,0,0,0,0,0,0,0,0,0,.0834473,.2698298,-1.06478,-2.821934,.1209791,-.1449137,.6093183,1.71376,,,
878895,77,.1601557,.1940743,1.027984,1.469846,0,0,1,0,0,0,0,0,0,0,0,.2044264,.1249161,-.4554621,-1.108175,-.0442707,.0691582,1.483446,2.578021,.1209791,.6093183,
878895,78,.1311723,.1706109,1.361302,2.116679,0,0,0,1,0,0,0,0,0,0,0,.1601557,.1940743,1.027984,1.469846,-.0289834,-.0234634,.3333189,.6468331,-.0442707,1.483446,.1209791
878895,79,.2008679,.2034671,.7413244,.9673992,0,0,0,0,1,0,0,0,0,0,0,.1311723,.1706109,1.361302,2.116679,.0696956,.0328562,-.6199781,-1.14928,-.0289834,.3333189,-.0442707
878895,80,.0165688,.1387226,.681382,.9008895,0,0,0,0,0,1,0,0,0,0,0,.2008679,.2034671,.7413244,.9673992,-.1842991,-.0647445,-.0599424,-.0665098,.0696956,-.6199781,-.0289834
878895,81,.2004148,.2789321,.0313636,-.2688586,0,0,0,0,0,0,1,0,0,0,0,.0165688,.1387226,.681382,.9008895,.183846,.1402095,-.6500184,-1.169748,-.1842991,-.0599424,.0696956
878895,82,.1290021,.2085957,.0562959,-.1746462,0,0,0,0,0,0,0,1,0,0,0,.2004148,.2789321,.0313636,-.2688586,-.0714127,-.0703364,.0249323,.0942123,.183846,-.6500184,-.1842991
878895,83,.1348583,.1208437,.6093383,.6974487,0,0,0,0,0,0,0,0,1,0,0,.1290021,.2085957,.0562959,-.1746462,.0058562,-.0877519,.5530424,.872095,-.0714127,.0249323,.183846
878895,84,.0893692,.158986,.7619841,.9836184,0,0,0,0,0,0,0,0,0,1,0,.1348583,.1208437,.6093383,.6974487,-.0454891,.0381423,.1526457,.2861696,.0058562,.5530424,-.0714127
878895,85,.1782194,.2161484,.4153396,.4118652,0,0,0,0,0,0,0,0,0,0,1,.0893692,.158986,.7619841,.9836184,.0888502,.0571623,-.3466445,-.5717531,-.0454891,.1526457,.0058562
881694,75,.1022172,.1313576,-.4528368,-.748552,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
881694,76,.0963029,.1109832,-.4855167,-.7456201,0,1,0,0,0,0,0,0,0,0,0,.1022172,.1313576,-.4528368,-.748552,-.0059143,-.0203744,-.0326799,.0029319,,,
881694,77,.1189777,.1063261,-.3416427,-.562552,0,0,1,0,0,0,0,0,0,0,0,.0963029,.1109832,-.4855167,-.7456201,.0226748,-.0046572,.143874,.183068,-.0059143,-.0326799,
881694,78,.0573171,.107339,-.4219469,-.6971542,0,0,0,1,0,0,0,0,0,0,0,.1189777,.1063261,-.3416427,-.562552,-.0616606,.0010129,-.0803042,-.1346021,.0226748,.143874,-.0059143
881694,79,.118386,.0991424,-.5551018,-.7933025,0,0,0,0,1,0,0,0,0,0,0,.0573171,.107339,-.4219469,-.6971542,.0610689,-.0081966,-.1331549,-.0961484,-.0616606,-.0803042,.0226748
881694,80,.1223268,.1449845,-.5847395,-.8618384,0,0,0,0,0,1,0,0,0,0,0,.118386,.0991424,-.5551018,-.7933025,.0039408,.0458422,-.0296378,-.0685359,.0610689,-.1331549,-.0616606
881694,81,.1060146,.1468015,-.3211813,-.500021,0,0,0,0,0,0,1,0,0,0,0,.1223268,.1449845,-.5847395,-.8618384,-.0163122,.001817,.2635582,.3618174,.0039408,-.0296378,.0610689
881694,82,.1025324,.1559325,-.979724,-1.247715,0,0,0,0,0,0,0,1,0,0,0,.1060146,.1468015,-.3211813,-.500021,-.0034822,.009131,-.6585428,-.7476941,-.0163122,.2635582,.0039408
881694,83,.1285626,.1528856,-.9393969,-1.111713,0,0,0,0,0,0,0,0,1,0,0,.1025324,.1559325,-.979724,-1.247715,.0260302,-.0030469,.0403271,.1360019,-.0034822,-.6585428,-.0163122
881694,84,.1648369,.1569011,-.7915446,-.9259766,0,0,0,0,0,0,0,0,0,1,0,.1285626,.1528856,-.9393969,-1.111713,.0362743,.0040155,.1478523,.1857365,.0260302,.0403271,-.0034822
881694,85,.1063087,.1062991,-.0665226,-.1322016,0,0,0,0,0,0,0,0,0,0,1,.1648369,.1569011,-.7915446,-.9259766,-.0585282,-.050602,.725022,.7937751,.0362743,.1478523,.0260302
883203,75,.0569231,.1579757,-.5996941,-2.24858,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
883203,76,.0466183,.1080594,-.2853894,-1.240752,0,1,0,0,0,0,0,0,0,0,0,.0569231,.1579757,-.5996941,-2.24858,-.0103048,-.0499163,.3143047,1.007829,,,
883203,77,.0852238,.1207163,-.0528581,-.7007268,0,0,1,0,0,0,0,0,0,0,0,.0466183,.1080594,-.2853894,-1.240752,.0386055,.0126568,.2325313,.5400248,-.0103048,.3143047,
883203,78,.1672937,.1787623,-.273821,-1.161649,0,0,0,1,0,0,0,0,0,0,0,.0852238,.1207163,-.0528581,-.7007268,.0820699,.058046,-.2209629,-.4609218,.0386055,.2325313,-.0103048
883203,79,.1821552,.1562595,-.3465548,-1.289179,0,0,0,0,1,0,0,0,0,0,0,.1672937,.1787623,-.273821,-1.161649,.0148615,-.0225028,-.0727338,-.12753,.0820699,-.2209629,.0386055
883203,80,.0874229,.1528007,-.3393361,-1.332698,0,0,0,0,0,1,0,0,0,0,0,.1821552,.1562595,-.3465548,-1.289179,-.0947323,-.0034588,.0072187,-.0435195,.0148615,-.0727338,.0820699
883203,81,.1088201,.1116275,-.3191542,-1.164339,0,0,0,0,0,0,1,0,0,0,0,.0874229,.1528007,-.3393361,-1.332698,.0213972,-.0411731,.020182,.1683592,-.0947323,.0072187,.0148615
883203,82,-.0219827,.0821772,-.4354032,-1.447194,0,0,0,0,0,0,0,1,0,0,0,.1088201,.1116275,-.3191542,-1.164339,-.1308028,-.0294504,-.116249,-.2828555,.0213972,.020182,-.0947323
883203,83,.0041597,.0631128,-.5823591,-1.616691,0,0,0,0,0,0,0,0,1,0,0,-.0219827,.0821772,-.4354032,-1.447194,.0261424,-.0190643,-.1469559,-.1694963,-.1308028,-.116249,.0213972
883203,84,.096035,.1351673,-.311543,-1.061466,0,0,0,0,0,0,0,0,0,1,0,.0041597,.0631128,-.5823591,-1.616691,.0918753,.0720545,.2708161,.5552247,.0261424,-.1469559,-.1308028
883203,85,.1634884,.1842135,-.2641813,-1.007834,0,0,0,0,0,0,0,0,0,0,1,.096035,.1351673,-.311543,-1.061466,.0674534,.0490462,.0473617,.0536317,.0918753,.2708161,.0261424
887389,75,.1389036,.1474841,-.7593701,-1.530727,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
887389,76,.1263914,.1774623,-.3485877,-.8352091,0,1,0,0,0,0,0,0,0,0,0,.1389036,.1474841,-.7593701,-1.530727,-.0125122,.0299782,.4107824,.6955179,,,
887389,77,.126619,.1689653,.0923213,-.1114482,0,0,1,0,0,0,0,0,0,0,0,.1263914,.1774623,-.3485877,-.8352091,.0002276,-.008497,.440909,.7237609,-.0125122,.4107824,
887389,78,.1365824,.1733206,-.1652301,-.4679073,0,0,0,1,0,0,0,0,0,0,0,.126619,.1689653,.0923213,-.1114482,.0099634,.0043554,-.2575514,-.3564591,.0002276,.440909,-.0125122
887389,79,.1671836,.1696804,-.3648693,-.6991541,0,0,0,0,1,0,0,0,0,0,0,.1365824,.1733206,-.1652301,-.4679073,.0306012,-.0036402,-.1996392,-.2312468,.0099634,-.2575514,.0002276
887389,80,.0907949,.1192254,-.4907779,-.8694507,0,0,0,0,0,1,0,0,0,0,0,.1671836,.1696804,-.3648693,-.6991541,-.0763887,-.0504551,-.1259086,-.1702967,.0306012,-.1996392,.0099634
887389,81,.1009519,.1363362,-.4518055,-.7702545,0,0,0,0,0,0,1,0,0,0,0,.0907949,.1192254,-.4907779,-.8694507,.010157,.0171108,.0389724,.0991963,-.0763887,-.1259086,.0306012
887389,82,.0548856,.1342214,-.5043124,-.7964985,0,0,0,0,0,0,0,1,0,0,0,.1009519,.1363362,-.4518055,-.7702545,-.0460663,-.0021148,-.0525069,-.026244,.010157,.0389724,-.0763887
887389,83,.132616,.1547196,-.7159694,-.9641772,0,0,0,0,0,0,0,0,1,0,0,.0548856,.1342214,-.5043124,-.7964985,.0777304,.0204983,-.211657,-.1676787,-.0460663,-.0525069,.010157
887389,84,.2116762,.2131436,-.3116718,-.4636843,0,0,0,0,0,0,0,0,0,1,0,.132616,.1547196,-.7159694,-.9641772,.0790602,.0584239,.4042976,.5004929,.0777304,-.211657,-.0460663
887389,85,.1237026,.162457,-.4081645,-.6055842,0,0,0,0,0,0,0,0,0,0,1,.2116762,.2131436,-.3116718,-.4636843,-.0879736,-.0506866,-.0964927,-.1418999,.0790602,.4042976,.0777304
902550,75,.1044494,.1027002,-.8877491,-.9794008,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
902550,76,.0428814,.0412231,-.5844825,-.6605061,0,1,0,0,0,0,0,0,0,0,0,.1044494,.1027002,-.8877491,-.9794008,-.061568,-.0614771,.3032666,.3188947,,,
902550,77,.093248,.0969664,-.6693431,-.7617601,0,0,1,0,0,0,0,0,0,0,0,.0428814,.0412231,-.5844825,-.6605061,.0503666,.0557433,-.0848606,-.101254,-.061568,.3032666,
902550,78,.2019199,.2162712,-.9377273,-1.053002,0,0,0,1,0,0,0,0,0,0,0,.093248,.0969664,-.6693431,-.7617601,.1086719,.1193048,-.2683842,-.291242,.0503666,-.0848606,-.061568
902550,79,.1775281,.1780889,-.5369569,-.6010149,0,0,0,0,1,0,0,0,0,0,0,.2019199,.2162712,-.9377273,-1.053002,-.0243918,-.0381822,.4007704,.4519872,.1086719,-.2683842,.0503666
902550,80,.1366396,.1314771,-.5068697,-.5704259,0,0,0,0,0,1,0,0,0,0,0,.1775281,.1780889,-.5369569,-.6010149,-.0408885,-.0466119,.0300872,.030589,-.0243918,.4007704,.1086719
902550,81,.1075808,.1245727,-.5884351,-.667367,0,0,0,0,0,0,1,0,0,0,0,.1366396,.1314771,-.5068697,-.5704259,-.0290588,-.0069044,-.0815654,-.0969411,-.0408885,.0300872,-.0243918
902550,82,.1820359,.2021596,-.5488314,-.6062761,0,0,0,0,0,0,0,1,0,0,0,.1075808,.1245727,-.5884351,-.667367,.0744551,.0775869,.0396037,.0610909,-.0290588,-.0815654,-.0408885
902550,83,.1987741,.2018555,-.1751225,-.1963631,0,0,0,0,0,0,0,0,1,0,0,.1820359,.2021596,-.5488314,-.6062761,.0167382,-.000304,.3737089,.409913,.0744551,.0396037,-.0290588
902550,84,.1052214,.0999446,-.1818312,-.2042451,0,0,0,0,0,0,0,0,0,1,0,.1987741,.2018555,-.1751225,-.1963631,-.0935527,-.1019109,-.0067087,-.007882,.0167382,.3737089,.0744551
902550,85,.4114221,.2970112,-.1604283,-.1899761,0,0,0,0,0,0,0,0,0,0,1,.1052214,.0999446,-.1818312,-.2042451,.3062007,.1970666,.0214029,.014269,-.0935527,-.0067087,.0167382
905530,75,.1216027,.1302982,.4079987,.4050094,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
905530,76,.1768011,.1876184,1.362156,1.545884,0,1,0,0,0,0,0,0,0,0,0,.1216027,.1302982,.4079987,.4050094,.0551984,.0573202,.9541577,1.140874,,,
905530,77,.1790307,.2090232,1.948872,2.229932,0,0,1,0,0,0,0,0,0,0,0,.1768011,.1876184,1.362156,1.545884,.0022296,.0214047,.5867158,.6840479,.0551984,.9541577,
905530,78,.1227132,.1408602,.5241244,.5353719,0,0,0,1,0,0,0,0,0,0,0,.1790307,.2090232,1.948872,2.229932,-.0563175,-.0681629,-1.424748,-1.69456,.0022296,.5867158,.0551984
905530,79,.2094327,.2085336,.3217224,.311435,0,0,0,0,1,0,0,0,0,0,0,.1227132,.1408602,.5241244,.5353719,.0867195,.0676734,-.202402,-.2239369,-.0563175,-1.424748,.0022296
905530,80,.1423494,.1497273,-.1076636,-.1682045,0,0,0,0,0,1,0,0,0,0,0,.2094327,.2085336,.3217224,.311435,-.0670833,-.0588063,-.429386,-.4796394,.0867195,-.202402,-.0563175
905530,81,.1190607,.1214856,-.0944793,-.1459136,0,0,0,0,0,0,1,0,0,0,0,.1423494,.1497273,-.1076636,-.1682045,-.0232887,-.0282417,.0131843,.0222908,-.0670833,-.429386,.0867195
905530,82,.1435683,.1391191,-.2875876,-.3592663,0,0,0,0,0,0,0,1,0,0,0,.1190607,.1214856,-.0944793,-.1459136,.0245076,.0176335,-.1931084,-.2133527,-.0232887,.0131843,-.0670833
905530,83,.1660499,.1853006,-.0862394,-.1407489,0,0,0,0,0,0,0,0,1,0,0,.1435683,.1391191,-.2875876,-.3592663,.0224816,.0461815,.2013482,.2185175,.0245076,-.1931084,-.0232887
905530,84,.1432055,.1367793,.3795797,.3835771,0,0,0,0,0,0,0,0,0,1,0,.1660499,.1853006,-.0862394,-.1407489,-.0228444,-.0485213,.465819,.524326,.0224816,.2013482,.0245076
905530,85,.0908313,.1026545,.1196921,.0898558,0,0,0,0,0,0,0,0,0,0,1,.1432055,.1367793,.3795797,.3835771,-.0523742,-.0341248,-.2598876,-.2937214,-.0228444,.465819,.0224816
905581,75,.1623676,.1911329,-.3842149,-.6725355,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
905581,76,.1782572,.1833895,-.1389088,-.3101695,0,1,0,0,0,0,0,0,0,0,0,.1623676,.1911329,-.3842149,-.6725355,.0158896,-.0077434,.245306,.362366,,,
905581,77,.1291315,.1384202,-.2060396,-.4044444,0,0,1,0,0,0,0,0,0,0,0,.1782572,.1833895,-.1389088,-.3101695,-.0491257,-.0449693,-.0671308,-.0942748,.0158896,.245306,
905581,78,.091948,.1087753,-.6935541,-1.03074,0,0,0,1,0,0,0,0,0,0,0,.1291315,.1384202,-.2060396,-.4044444,-.0371835,-.0296449,-.4875145,-.6262954,-.0491257,-.0671308,.0158896
905581,79,.1213298,.1188549,-.8870565,-1.24481,0,0,0,0,1,0,0,0,0,0,0,.091948,.1087753,-.6935541,-1.03074,.0293818,.0100796,-.1935024,-.2140703,-.0371835,-.4875145,-.0491257
905581,80,.1258752,.1414238,-.8438015,-1.194132,0,0,0,0,0,1,0,0,0,0,0,.1213298,.1188549,-.8870565,-1.24481,.0045454,.0225689,.043255,.0506781,.0293818,-.1935024,-.0371835
905581,81,.1097464,.1311743,-.7915462,-1.097892,0,0,0,0,0,0,1,0,0,0,0,.1258752,.1414238,-.8438015,-1.194132,-.0161288,-.0102495,.0522553,.0962396,.0045454,.043255,.0293818
905581,82,.0878894,.1199224,-.8414891,-1.125863,0,0,0,0,0,0,0,1,0,0,0,.1097464,.1311743,-.7915462,-1.097892,-.021857,-.0112519,-.049943,-.0279703,-.0161288,.0522553,.0045454
905581,83,.0486599,.0809362,-.6982594,-.911522,0,0,0,0,0,0,0,0,1,0,0,.0878894,.1199224,-.8414891,-1.125863,-.0392295,-.0389862,.1432297,.2143407,-.021857,-.049943,-.0161288
905581,84,.0666892,.0741117,-.5248424,-.6841921,0,0,0,0,0,0,0,0,0,1,0,.0486599,.0809362,-.6982594,-.911522,.0180293,-.0068245,.173417,.22733,-.0392295,.1432297,-.021857
905581,85,.05157,.0741008,-.7911492,-1.012038,0,0,0,0,0,0,0,0,0,0,1,.0666892,.0741117,-.5248424,-.6841921,-.0151192,-.0000108,-.2663068,-.3278455,.0180293,.173417,-.0392295
912775,75,.1037486,.1132746,.7961762,1.193339,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
912775,76,.1669871,.1288241,1.220184,1.945168,0,1,0,0,0,0,0,0,0,0,0,.1037486,.1132746,.7961762,1.193339,.0632385,.0155495,.4240081,.7518291,,,
912775,77,.121566,.0759461,1.5866,2.740499,0,0,1,0,0,0,0,0,0,0,0,.1669871,.1288241,1.220184,1.945168,-.0454211,-.052878,.366416,.7953309,.0632385,.4240081,
912775,78,.1521076,.1726761,1.751596,3.23138,0,0,0,1,0,0,0,0,0,0,0,.121566,.0759461,1.5866,2.740499,.0305416,.09673,.164996,.4908805,-.0454211,.366416,.0632385
912775,79,.0893666,.1088609,1.522416,2.72845,0,0,0,0,1,0,0,0,0,0,0,.1521076,.1726761,1.751596,3.23138,-.062741,-.0638152,-.2291807,-.5029292,.0305416,.164996,-.0454211
912775,80,.0835412,.1285059,1.381134,2.414675,0,0,0,0,0,1,0,0,0,0,0,.0893666,.1088609,1.522416,2.72845,-.0058254,.019645,-.141282,-.3137748,-.062741,-.2291807,.0305416
912775,81,.1427905,.197463,1.514355,2.563536,0,0,0,0,0,0,1,0,0,0,0,.0835412,.1285059,1.381134,2.414675,.0592493,.0689571,.1332217,.1488605,-.0058254,-.141282,-.062741
912775,82,.138562,.2058886,1.547747,2.452406,0,0,0,0,0,0,0,1,0,0,0,.1427905,.197463,1.514355,2.563536,-.0042285,.0084256,.0333911,-.1111298,.0592493,.1332217,-.0058254
912775,83,.1601086,.1774936,2.301405,3.486863,0,0,0,0,0,0,0,0,1,0,0,.138562,.2058886,1.547747,2.452406,.0215466,-.0283949,.7536587,1.034457,-.0042285,.0333911,.0592493
912775,84,.106841,.1486015,3.954428,6.257733,0,0,0,0,0,0,0,0,0,1,0,.1601086,.1774936,2.301405,3.486863,-.0532676,-.0288922,1.653023,2.77087,.0215466,.7536587,-.0042285
912775,85,.1002379,.1175129,3.352995,5.204467,0,0,0,0,0,0,0,0,0,0,1,.106841,.1486015,3.954428,6.257733,-.0066031,-.0310885,-.6014338,-1.053266,-.0532676,1.653023,.0215466
955465,75,.0937708,.1363692,-.967149,-2.111436,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
955465,76,.1505829,.125624,-.5440904,-1.226518,0,1,0,0,0,0,0,0,0,0,0,.0937708,.1363692,-.967149,-2.111436,.0568121,-.0107453,.4230586,.884918,,,
955465,77,.0940949,.1191486,-.4314844,-1.112778,0,0,1,0,0,0,0,0,0,0,0,.1505829,.125624,-.5440904,-1.226518,-.056488,-.0064754,.112606,.1137396,.0568121,.4230586,
955465,78,.1446641,.1830203,-.5752786,-1.336503,0,0,0,1,0,0,0,0,0,0,0,.0940949,.1191486,-.4314844,-1.112778,.0505692,.0638717,-.1437942,-.223725,-.056488,.112606,.0568121
955465,79,.0531713,.0963914,-.6842239,-1.419069,0,0,0,0,1,0,0,0,0,0,0,.1446641,.1830203,-.5752786,-1.336503,-.0914928,-.086629,-.1089454,-.082566,.0505692,-.1437942,-.056488
955465,80,.0537653,.0957742,-.7576596,-1.435779,0,0,0,0,0,1,0,0,0,0,0,.0531713,.0963914,-.6842239,-1.419069,.000594,-.0006171,-.0734356,-.0167099,-.0914928,-.1089454,.0505692
955465,81,.1005115,.1329267,-.812351,-1.424578,0,0,0,0,0,0,1,0,0,0,0,.0537653,.0957742,-.7576596,-1.435779,.0467462,.0371525,-.0546914,.0112009,.000594,-.0734356,-.0914928
955465,82,.0854616,.1449863,-.7911967,-1.326022,0,0,0,0,0,0,0,1,0,0,0,.1005115,.1329267,-.812351,-1.424578,-.0150499,.0120596,.0211543,.0985565,.0467462,-.0546914,.000594
955465,83,.1230445,.1372816,-.3552698,-.6276904,0,0,0,0,0,0,0,0,1,0,0,.0854616,.1449863,-.7911967,-1.326022,.0375829,-.0077047,.4359269,.6983314,-.0150499,.0211543,.0467462
955465,84,.1463264,.1762075,-.0477667,-.2067576,0,0,0,0,0,0,0,0,0,1,0,.1230445,.1372816,-.3552698,-.6276904,.0232819,.0389259,.3075032,.4209328,.0375829,.4359269,-.0150499
955465,85,.0920369,.1107457,-.4805618,-.8109599,0,0,0,0,0,0,0,0,0,0,1,.1463264,.1762075,-.0477667,-.2067576,-.0542895,-.0654617,-.4327951,-.6042023,.0232819,.3075032,.0375829
960402,75,.1635807,.1024122,-.7813994,-1.440943,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
960402,76,.0396966,.0856483,-.5716784,-1.23975,0,1,0,0,0,0,0,0,0,0,0,.1635807,.1024122,-.7813994,-1.440943,-.1238841,-.0167639,.209721,.201193,,,
960402,77,.0516748,.112888,-.4815583,-1.051278,0,0,1,0,0,0,0,0,0,0,0,.0396966,.0856483,-.5716784,-1.23975,.0119782,.0272397,.0901201,.1884727,-.1238841,.209721,
960402,78,.0787469,.1074005,-.7022702,-1.30402,0,0,0,1,0,0,0,0,0,0,0,.0516748,.112888,-.4815583,-1.051278,.0270721,-.0054875,-.2207119,-.2527428,.0119782,.0901201,-.1238841
960402,79,.1372429,.1303829,-.9879858,-1.666367,0,0,0,0,1,0,0,0,0,0,0,.0787469,.1074005,-.7022702,-1.30402,.058496,.0229824,-.2857156,-.3623466,.0270721,-.2207119,.0119782
960402,80,.0959359,.1587026,-.9208044,-1.589439,0,0,0,0,0,1,0,0,0,0,0,.1372429,.1303829,-.9879858,-1.666367,-.041307,.0283197,.0671814,.0769278,.058496,-.2857156,.0270721
