respond,gift,resplast,weekslast,propresp,mailsyear,giftlast,avggift,lgift,lavggift
1,10,0,51.28571,.375,2,10,10,2.302585,2.302585
0,0,1,13.14286,.75,2,5,5.833333,,1.763589
0,0,0,65.42857,.25,2,10,15,,2.70805
0,0,0,103.8571,.25,2,10,15,,2.70805
1,10,0,51.28571,.25,2,10,10,2.302585,2.302585
0,0,0,168.4286,.25,2,25,17.5,,2.862201
1,10,0,51.28571,.428571,1.75,10,8.333333,2.302585,2.120264
0,0,1,51.28571,1,.25,5,5,,1.609438
1,15,0,129.1429,.25,2,10,10,2.70805,2.302585
0,0,1,51.28571,1,.25,10,10,,2.302585
0,0,0,103.8571,.25,2,25,20,,2.995732
0,0,0,103.8571,.4,1.25,50,50,,3.912023
1,10,0,65.42857,.375,2,10,8.333333,2.302585,2.120264
1,5,1,51.28571,1,.25,5,5,1.609438,1.609438
0,0,0,51.28571,.5,2,10,8.75,,2.169054
1,10,0,120.1429,.375,2,10,8.333333,2.302585,2.120264
1,5,1,13.14286,.75,2,5,5,1.609438,1.609438
1,20,0,129.1429,.125,2,15,15,2.995732,2.70805
0,0,1,13.14286,.25,2,25,17.5,,2.862201
0,0,1,13.14286,.5,2,10,8.75,,2.169054
0,0,1,51.28571,1,.25,5,5,,1.609438
0,0,0,51.28571,.125,2,20,20,,2.995732
0,0,1,13.14286,.25,2,20,22.5,,3.113515
1,5,1,26.14286,1,2,5,5,1.609438,1.609438
1,25,0,120.1429,.142857,1.75,20,20,3.218876,2.995732
0,0,0,65.42857,.375,2,10,15,,2.70805
0,0,0,65.42857,.375,2,15,15,,2.70805
0,0,0,51.28571,.375,2,15,15,,2.70805
1,25,0,103.8571,.8,1.25,10,12.5,3.218876,2.525729
0,0,0,77.14286,.375,2,10,15,,2.70805
1,10,1,13.14286,.25,2,25,17.5,2.302585,2.862201
1,15,1,51.28571,.8,1.25,15,15,2.70805,2.70805
0,0,0,65.42857,.25,2,35,22.5,,3.113515
1,25,1,13.14286,.4,1.25,25,25,3.218876,3.218876
1,25,1,51.28571,.6,1.25,25,25,3.218876,3.218876
1,5,0,26.14286,.625,2,5,5,1.609438,1.609438
1,20,1,51.28571,1,1.25,20,14,2.995732,2.639057
1,20,1,51.28571,1,1.25,15,15,2.995732,2.70805
0,0,0,39.28571,.571429,1.75,10,10,,2.302585
1,10,1,51.28571,.5,2,10,10,2.302585,2.302585
0,0,0,143,.125,2,50,50,,3.912023
0,0,1,51.28571,.6,1.25,35,28.33333,,3.344039
0,0,0,120.1429,.2,1.25,100,100,,4.60517
1,10,1,13.14286,.428571,1.75,15,11.66667,2.302585,2.456736
0,0,1,13.14286,.285714,1.75,10,17.5,,2.862201
1,10,0,51.28571,.5,2,5,8.75,2.302585,2.169054
0,0,0,120.1429,.375,2,10,15,,2.70805
0,0,0,26.14286,.571429,1.75,10,10,,2.302585
0,0,1,13.14286,.571429,1.75,10,10,,2.302585
1,5,1,51.28571,.625,2,10,7,1.609438,1.94591
0,0,0,39.28571,.571429,1.75,10,10,,2.302585
0,0,1,13.14286,.5,2,10,10,,2.302585
0,0,1,51.28571,1,.25,5,5,,1.609438
0,0,1,26.14286,.375,2,15,13.33333,,2.590267
1,10,0,51.28571,.375,2,10,10,2.302585,2.302585
0,0,0,65.42857,.25,2,25,20,,2.995732
0,0,0,77.14286,.5,2,10,10,,2.302585
0,0,0,51.28571,.375,2,10,10,,2.302585
1,10,0,51.28571,.428571,1.75,10,10,2.302585,2.302585
1,10,1,13.14286,.375,2,10,10,2.302585,2.302585
0,0,0,51.28571,.5,2,10,10,,2.302585
0,0,0,77.14286,.5,2,10,10,,2.302585
0,0,0,26.14286,.5,2,10,10,,2.302585
1,50,0,51.28571,.2,1.25,50,50,3.912023,3.912023
0,0,0,39.28571,.571429,1.75,10,10,,2.302585
0,0,0,120.1429,.222222,2.25,15,20,,2.995732
0,0,0,103.8571,.25,2,20,20,,2.995732
1,10,0,51.28571,.428571,1.75,10,10,2.302585,2.302585
0,0,0,26.14286,.571429,1.75,10,10,,2.302585
0,0,0,51.28571,.285714,1.75,15,20,,2.995732
0,0,0,26.14286,.5,2,10,10,,2.302585
1,10,0,51.28571,.375,2,10,10,2.302585,2.302585
0,0,0,51.28571,.5,2,10,10,,2.302585
1,10,0,65.42857,.375,2,10,10,2.302585,2.302585
0,0,1,26.14286,.571429,1.75,10,7.5,,2.014903
0,0,0,51.28571,.5,2,10,10,,2.302585
1,10,0,65.42857,.428571,1.75,10,10,2.302585,2.302585
0,0,0,65.42857,.375,2,10,10,,2.302585
1,15,1,51.28571,1,.25,10,10,2.70805,2.302585
0,0,1,13.14286,.375,2,10,10,,2.302585
1,25,1,51.28571,.6,1.25,20,16.66667,3.218876,2.813411
0,0,0,103.8571,.625,2,5,5,,1.609438
0,0,1,51.28571,1,.25,20,20,,2.995732
1,10,1,26.14286,1,.25,10,10,2.302585,2.302585
1,10,1,26.14286,1,.25,10,10,2.302585,2.302585
0,0,0,65.42857,.375,2,10,8.333333,,2.120264
1,10,1,51.28571,1,1.25,25,13,2.302585,2.564949
0,0,0,26.14286,.625,2,5,5,,1.609438
1,25,1,51.28571,1,1.25,25,18,3.218876,2.890372
0,0,1,51.28571,1,.25,25,25,,3.218876
1,25,1,51.28571,.8,1.25,25,25,3.218876,3.218876
1,10,1,51.28571,1,.25,10,10,2.302585,2.302585
1,10,1,51.28571,1,.25,10,10,2.302585,2.302585
1,25,1,51.28571,.6,1.25,25,25,3.218876,3.218876
0,0,0,103.8571,.125,2,25,25,,3.218876
1,10,1,51.28571,1,.25,10,10,2.302585,2.302585
0,0,1,51.28571,1,.25,50,50,,3.912023
0,0,0,103.8571,.375,2,5,8.333333,,2.120264
0,0,0,143,.25,2,10,12.5,,2.525729
0,0,0,65.42857,.25,2,10,12.5,,2.525729
1,10,0,143,.25,2,5,7.5,2.302585,2.014903
1,10,1,51.28571,1,.25,10,10,2.302585,2.302585
1,5,0,51.28571,.5,2,5,5,1.609438,1.609438
0,0,1,13.14286,.25,2,10,12.5,,2.525729
0,0,0,65.42857,.8,1.25,25,25,,3.218876
1,30,1,51.28571,1,.25,25,25,3.401197,3.218876
1,5,0,26.14286,.375,2,5,6.666667,1.609438,1.89712
0,0,0,26.14286,.666667,.75,10,10,,2.302585
1,25,1,51.28571,1,.25,25,25,3.218876,3.218876
1,10,1,51.28571,1,.25,10,10,2.302585,2.302585
1,10,1,51.28571,1,.25,10,10,2.302585,2.302585
1,25,1,51.28571,1,1.25,10,27,3.218876,3.295837
0,0,1,51.28571,1,.25,20,20,,2.995732
0,0,1,51.28571,1,1,50,50,,3.912023
0,0,1,51.28571,.8,1.25,100,56.25,,4.029806
0,0,0,26.14286,.5,2,5,6.25,,1.832582
0,0,1,51.28571,1,.25,15,15,,2.70805
0,0,1,51.28571,1,.5,10,10,,2.302585
0,0,1,51.28571,.6,1.25,50,83.33334,,4.422849
0,0,1,51.28571,.5,.5,25,25,,3.218876
0,0,1,51.28571,1,.25,15,15,,2.70805
0,0,1,51.28571,1,.25,15,15,,2.70805
1,40,1,51.28571,1,.25,30,30,3.688879,3.401197
0,0,0,103.8571,.25,2,15,12.5,,2.525729
1,15,1,51.28571,.6,1.25,20,20,2.70805,2.995732
0,0,0,65.42857,.375,2,5,8.333333,,2.120264
1,50,1,26.14286,1,.25,25,25,3.912023,3.218876
1,50,1,51.28571,1,.25,50,50,3.912023,3.912023
1,25,1,51.28571,.8,1.25,25,28.75,3.218876,3.358638
0,0,1,13.14286,.5,.5,10,10,,2.302585
0,0,0,26.14286,.5,.5,15,15,,2.70805
1,25,1,51.28571,.833333,1.5,25,25,3.218876,3.218876
1,25,1,26.14286,1,1.25,25,25,3.218876,3.218876
0,0,0,103.8571,.5,.5,10,10,,2.302585
1,30,1,51.28571,1,.25,30,30,3.401197,3.401197
0,0,1,13.14286,.375,2,5,8.333333,,2.120264
0,0,0,65.42857,.375,2,10,10,,2.302585
0,0,0,65.42857,.375,2,10,10,,2.302585
0,0,0,51.28571,.375,2,10,10,,2.302585
0,0,1,13.14286,.5,2,10,7.5,,2.014903
0,0,1,13.14286,.375,2,10,10,,2.302585
0,0,0,103.8571,.375,2,10,10,,2.302585
0,0,1,51.28571,1,.25,10,10,,2.302585
0,0,0,26.14286,.375,2,10,10,,2.302585
1,10,1,13.14286,.25,2,10,10,2.302585,2.302585
0,0,0,103.8571,.25,2,15,15,,2.70805
0,0,0,129.1429,.375,2,10,10,,2.302585
0,0,1,51.28571,1,.25,10,10,,2.302585
1,5,1,13.14286,.625,2,5,5,1.609438,1.609438
0,0,0,51.28571,.375,2,10,10,,2.302585
1,50,1,51.28571,1,1.25,50,50,3.912023,3.912023
1,10,0,129.1429,.25,2,10,10,2.302585,2.302585
0,0,0,51.28571,.375,2,10,10,,2.302585
0,0,0,143,.375,2,10,10,,2.302585
1,10,1,51.28571,1,1.25,10,13,2.302585,2.564949
0,0,0,143,.375,2,10,10,,2.302585
0,0,0,129.1429,.375,2,10,10,,2.302585
0,0,1,13.14286,.142857,1.75,30,30,,3.401197
0,0,0,65.42857,.375,2,10,10,,2.302585
1,30,1,51.28571,.6,1.25,50,23.33333,3.401197,3.149883
0,0,1,51.28571,1,.25,10,10,,2.302585
0,0,0,103.8571,.375,2,10,10,,2.302585
0,0,1,51.28571,1,.25,10,10,,2.302585
0,0,1,51.28571,1,.25,10,10,,2.302585
0,0,1,51.28571,.375,2,10,9,,2.197225
0,0,0,26.14286,.428571,1.75,10,10,,2.302585
0,0,1,51.28571,1,.25,10,10,,2.302585
1,3,1,13.14286,.75,2,5,4.333333,1.098612,1.466337
0,0,1,26.14286,.375,2,10,10,,2.302585
1,5,1,13.14286,.625,2,5,5,1.609438,1.609438
1,10,1,13.14286,.25,2,10,10,2.302585,2.302585
0,0,0,51.28571,.375,2,10,10,,2.302585
0,0,0,65.42857,.375,2,10,10,,2.302585
0,0,1,51.28571,1,.25,10,10,,2.302585
0,0,0,65.42857,.25,2,15,13.5,,2.60269
0,0,1,13.14286,.428571,1.75,10,7.333333,,1.99243
0,0,0,26.14286,.75,2,5,4.5,,1.504077
0,0,1,13.14286,.375,2,10,10,,2.302585
0,0,0,143,.375,2,10,10,,2.302585
1,5,1,51.28571,1,.25,5,5,1.609438,1.609438
0,0,1,51.28571,1,.25,10,10,,2.302585
0,0,1,51.28571,1,.25,10,10,,2.302585
0,0,0,158,.25,2,10,12.5,,2.525729
0,0,1,13.14286,.375,2,10,10,,2.302585
1,5,0,26.14286,.625,2,5,5,1.609438,1.609438
0,0,1,13.14286,.375,2,10,10,,2.302585
0,0,1,51.28571,1,.25,10,10,,2.302585
0,0,0,65.42857,.375,2,10,10,,2.302585
0,0,1,51.28571,.375,2,10,10,,2.302585
1,10,0,120.1429,.25,2,10,10,2.302585,2.302585
0,0,1,51.28571,1,.25,10,10,,2.302585
0,0,0,129.1429,.375,2,10,10,,2.302585
0,0,0,143,.25,2,10,10,,2.302585
0,0,0,51.28571,.428571,1.75,15,15,,2.70805
1,15,1,26.14286,1,1.75,25,18.5,2.70805,2.917771
1,25,0,51.28571,.857143,1.75,25,20,3.218876,2.995732
0,0,0,143,.166667,1.5,10,10,,2.302585
0,0,1,13.14286,.428571,1.75,50,50,,3.912023
1,25,1,26.14286,.714286,1.75,25,25,3.218876,3.218876
1,25,1,51.28571,.714286,1.75,25,25,3.218876,3.218876
1,25,1,13.14286,.5,1.5,25,25,3.218876,3.218876
1,15,1,51.28571,.857143,1.75,25,25,2.70805,3.218876
0,0,0,103.8571,.4,1.25,20,20,,2.995732
1,15,1,26.14286,.857143,1.75,25,20,2.70805,2.995732
1,25,0,51.28571,.857143,1.75,20,18.33333,3.218876,2.908721
0,0,1,13.14286,1,1.75,25,22.83333,,3.128222
1,25,0,26.14286,.833333,1.5,25,21,3.218876,3.044523
1,10,0,120.1429,.4,1.25,20,15,2.302585,2.70805
0,0,0,26.14286,.666667,.75,10,7.5,,2.014903
0,0,1,13.14286,1,.75,5,5.666667,,1.734601
1,10,1,51.28571,.6,1.25,10,10,2.302585,2.302585
1,10,0,103.8571,.25,1,5,5,2.302585,1.609438
0,0,0,143,.166667,1.5,10,10,,2.302585
0,0,0,26.14286,.666667,.75,10,7.5,,2.014903
1,10,0,51.28571,.25,1,10,10,2.302585,2.302585
0,0,1,13.14286,.666667,1.5,50,43.75,,3.778491
1,25,1,26.14286,1,1.75,25,25,3.218876,3.218876
1,25,1,26.14286,1,1.75,25,25,3.218876,3.218876
0,0,0,51.28571,.571429,1.75,40,47.5,,3.86073
1,15,1,26.14286,1,1.75,15,15,2.70805,2.70805
1,25,1,51.28571,.714286,1.75,25,19,3.218876,2.944439
0,0,0,103.8571,.857143,1.75,25,15.83333,,2.762117
0,0,0,26.14286,.5,1,10,10,,2.302585
1,25,0,103.8571,.428571,1.75,25,25,3.218876,3.218876
0,0,1,13.14286,.666667,.75,10,10,,2.302585
0,0,0,26.14286,.666667,.75,10,10,,2.302585
1,25,0,77.14286,.428571,1.75,25,25,3.218876,3.218876
0,0,0,51.28571,.5,1,10,10,,2.302585
0,0,0,26.14286,.666667,.75,10,10,,2.302585
1,25,1,26.14286,1,1.75,50,25.75,3.218876,3.248435
1,25,0,77.14286,.5,2,25,25,3.218876,3.218876
1,10,1,26.14286,1,1.75,10,12.83333,2.302585,2.552046
0,0,0,103.8571,.571429,1.75,25,25,,3.218876
0,0,1,51.28571,.571429,1.75,25,25,,3.218876
0,0,1,13.14286,.5,1,10,10,,2.302585
1,25,1,51.28571,.5,1.5,25,25,3.218876,3.218876
1,20,1,26.14286,.714286,1.75,25,20,2.995732,2.995732
0,0,0,51.28571,.5,1,10,10,,2.302585
1,10,0,103.8571,.571429,1.75,25,25,2.302585,3.218876
1,10,0,103.8571,.25,1,5,5,2.302585,1.609438
1,20,1,51.28571,.571429,1.75,25,23.75,2.995732,3.167583
1,25,0,51.28571,.714286,1.75,25,17,3.218876,2.833213
0,0,1,13.14286,.666667,.75,10,10,,2.302585
0,0,0,103.8571,.142857,1.75,100,100,,4.60517
0,0,0,103.8571,.142857,1.75,100,100,,4.60517
1,15,1,39.28571,1,1.5,15,15,2.70805,2.70805
0,0,1,51.28571,.857143,1.75,15,17.5,,2.862201
0,0,1,13.14286,.5,1.5,50,33.33333,,3.506558
1,15,1,26.14286,1,1.75,15,15,2.70805,2.70805
1,10,0,103.8571,.25,1,5,5,2.302585,1.609438
0,0,0,51.28571,.25,2,10,10,,2.302585
0,0,0,51.28571,.25,2,3,4,,1.386294
0,0,0,103.8571,.5,2,2,2,,.6931472
0,0,0,129.1429,.25,2,5,5,,1.609438
1,10,1,51.28571,.6,1.25,10,10,2.302585,2.302585
0,0,0,154.2857,.166667,1.5,5,5,,1.609438
0,0,0,158,.166667,1.5,5,5,,1.609438
0,0,0,143,.142857,1.75,5,5,,1.609438
1,15,0,103.8571,.4,1.25,15,15,2.70805,2.70805
0,0,0,103.8571,.25,2,5,4,,1.386294
0,0,0,158,.166667,1.5,5,5,,1.609438
0,0,0,143,.142857,1.75,5,5,,1.609438
0,0,0,51.28571,.25,1,10,10,,2.302585
0,0,0,168.4286,.25,2,5,5,,1.609438
1,10,0,51.28571,.333333,.75,10,10,2.302585,2.302585
0,0,0,103.8571,.25,1,7,7,,1.94591
0,0,1,13.14286,.5,1,2,3.5,,1.252763
0,0,0,65.42857,.625,2,1,1.4,,.3364722
0,0,0,65.42857,.25,2,5,5,,1.609438
0,0,0,154.2857,.166667,1.5,5,5,,1.609438
0,0,0,103.8571,.25,1,7,7,,1.94591
0,0,0,51.28571,.25,1,10,10,,2.302585
0,0,0,103.8571,.125,2,10,10,,2.302585
0,0,0,180,.125,2,10,10,,2.302585
0,0,0,51.28571,.125,2,10,10,,2.302585
0,0,0,120.1429,.125,2,10,10,,2.302585
1,2,1,13.14286,.25,2,2,2,.6931472,.6931472
0,0,0,143,.142857,1.75,5,5,,1.609438
1,50,1,26.14286,1,1.75,50,32.16667,3.912023,3.470931
0,0,0,158,.166667,1.5,5,5,,1.609438
1,100,1,51.28571,.714286,1.75,100,75,4.60517,4.317488
1,50,1,51.28571,.857143,1.75,50,50,3.912023,3.912023
0,0,0,51.28571,.5,1,5,5,,1.609438
0,0,0,65.42857,.125,2,2,2,,.6931472
0,0,0,103.8571,.25,1,10,10,,2.302585
1,5,0,103.8571,.25,1,5,5,1.609438,1.609438
0,0,0,51.28571,.857143,1.75,20,15.83333,,2.762117
0,0,0,51.28571,.25,2,2,2,,.6931472
0,0,0,143,.142857,1.75,7,7,,1.94591
1,50,0,51.28571,.714286,1.75,50,50,3.912023,3.912023
1,2,1,13.14286,.333333,1.5,2,3.5,.6931472,1.252763
0,0,0,103.8571,.25,2,2,2,,.6931472
0,0,1,13.14286,.25,2,2,2,,.6931472
0,0,0,103.8571,.166667,1.5,5,5,,1.609438
0,0,0,26.14286,.5,1.5,2,2,,.6931472
0,0,0,158,.25,1,10,10,,2.302585
1,95,0,103.8571,.714286,1.75,25,25,4.553877,3.218876
0,0,0,103.8571,.166667,1.5,5,5,,1.609438
0,0,0,129.1429,.375,2,2,2,,.6931472
0,0,0,158,.125,2,5,5,,1.609438
1,10,1,51.28571,.6,1.25,10,10,2.302585,2.302585
0,0,0,103.8571,.25,1,10,10,,2.302585
0,0,0,51.28571,.5,1.5,2,2,,.6931472
0,0,0,143,.2,1.25,10,10,,2.302585
0,0,0,117.1429,.25,1,10,10,,2.302585
1,5,0,51.28571,.25,1,5,5,1.609438,1.609438
1,10,1,51.28571,.714286,1.75,10,17,2.302585,2.833213
0,0,0,103.8571,.666667,1.5,10,8.75,,2.169054
0,0,0,103.8571,.142857,1.75,50,50,,3.912023
1,10,0,39.28571,.571429,1.75,10,10,2.302585,2.302585
1,25,0,51.28571,.333333,1.5,15,12.5,3.218876,2.525729
0,0,0,65.42857,.285714,1.75,25,25,,3.218876
0,0,1,13.14286,1,.75,10,8.333333,,2.120264
1,10,1,13.14286,.571429,1.75,10,10,2.302585,2.302585
0,0,0,26.14286,.666667,.75,10,12.5,,2.525729
0,0,0,103.8571,.142857,1.75,50,50,,3.912023
1,15,1,13.14286,.5,1.5,10,11.66667,2.70805,2.456736
0,0,0,77.14286,.285714,1.75,25,25,,3.218876
0,0,0,103.8571,.142857,1.75,50,50,,3.912023
0,0,0,26.14286,.285714,1.75,25,25,,3.218876
0,0,0,26.14286,.285714,1.75,25,25,,3.218876
1,10,1,51.28571,.714286,1.75,10,10,2.302585,2.302585
1,10,1,51.28571,.714286,1.75,10,9,2.302585,2.197225
0,0,0,158,.25,1,25,25,,3.218876
0,0,0,90,.25,2,25,25,,3.218876
1,15,0,103.8571,.25,1,10,10,2.70805,2.302585
0,0,1,13.14286,.666667,1.5,15,13.75,,2.621039
1,10,0,39.28571,.666667,1.5,10,11.25,2.302585,2.420368
0,0,0,51.28571,.5,1.5,10,13.33333,,2.590267
1,10,1,13.14286,.666667,1.5,10,10,2.302585,2.302585
1,10,0,51.28571,.333333,.75,15,15,2.302585,2.70805
1,10,1,13.14286,.666667,.75,10,7.5,2.302585,2.014903
0,0,0,26.14286,.333333,1.5,25,25,,3.218876
1,10,0,39.28571,.571429,1.75,10,10,2.302585,2.302585
0,0,0,51.28571,.25,2,25,25,,3.218876
0,0,0,103.8571,.125,2,10,10,,2.302585
1,25,0,158,.142857,1.75,25,25,3.218876,3.218876
0,0,1,13.14286,.5,1.5,10,10,,2.302585
0,0,0,26.14286,.666667,.75,10,10,,2.302585
1,10,0,26.14286,.666667,.75,10,10,2.302585,2.302585
0,0,0,26.14286,.666667,.75,20,15,,2.70805
1,10,0,103.8571,.571429,1.75,10,10,2.302585,2.302585
1,5,1,51.28571,1,1.75,5,6,1.609438,1.791759
0,0,1,51.28571,.5,1,15,12.5,,2.525729
1,10,1,13.14286,.666667,.75,10,10,2.302585,2.302585
0,0,0,39.28571,.571429,1.75,10,11.25,,2.420368
0,0,0,90,.285714,1.75,20,22.5,,3.113515
0,0,0,103.8571,.571429,1.75,10,11.25,,2.420368
1,10,1,13.14286,.666667,.75,10,10,2.302585,2.302585
1,10,0,77.14286,.571429,1.75,10,10,2.302585,2.302585
0,0,0,180,.166667,1.5,10,10,,2.302585
1,10,1,51.28571,.571429,1.75,10,10,2.302585,2.302585
0,0,1,51.28571,.75,1,10,10,,2.302585
0,0,1,51.28571,.428571,1.75,20,20,,2.995732
0,0,0,65.42857,.285714,1.75,25,25,,3.218876
1,10,1,51.28571,.714286,1.75,10,8,2.302585,2.079442
1,10,1,13.14286,.5,1,10,10,2.302585,2.302585
1,10,1,51.28571,.571429,1.75,10,10,2.302585,2.302585
1,10,1,51.28571,.571429,1.75,10,10,2.302585,2.302585
1,10,0,26.14286,.666667,.75,10,10,2.302585,2.302585
0,0,0,129.1429,.142857,1.75,50,50,,3.912023
1,10,0,51.28571,.333333,.75,10,10,2.302585,2.302585
1,15,0,143,.25,1,15,15,2.70805,2.70805
0,0,1,26.14286,.857143,1.75,10,10,,2.302585
0,0,1,26.14286,.833333,1.5,25,13,,2.564949
0,0,0,103.8571,.428571,1.75,25,25,,3.218876
0,0,1,13.14286,.666667,.75,10,10,,2.302585
1,25,0,77.14286,.285714,1.75,25,25,3.218876,3.218876
0,0,1,13.14286,.666667,.75,10,10,,2.302585
0,0,0,90,.428571,1.75,25,25,,3.218876
1,25,1,51.28571,.714286,1.75,10,10,3.218876,2.302585
1,20,1,26.14286,.666667,1.5,10,10,2.995732,2.302585
1,25,1,51.28571,.428571,1.75,10,18.33333,3.218876,2.908721
1,25,1,26.14286,.857143,1.75,10,8.166667,3.218876,2.100061
1,10,1,13.14286,.666667,1.5,10,11.25,2.302585,2.420368
0,0,0,77.14286,.571429,1.75,25,17.5,,2.862201
0,0,1,13.14286,.833333,1.5,25,15,,2.70805
0,0,1,13.14286,.5,1.5,25,25,,3.218876
0,0,0,168.4286,.25,2,5,5,,1.609438
1,35,0,120.1429,.285714,1.75,25,25,3.555348,3.218876
1,20,0,77.14286,.571429,1.75,20,16.25,2.995732,2.788093
0,0,0,26.14286,.666667,.75,10,10,,2.302585
1,15,1,51.28571,1,1.75,15,10.75,2.70805,2.374906
1,25,1,51.28571,.857143,1.75,10,10,3.218876,2.302585
1,25,0,103.8571,.428571,1.75,25,20,3.218876,2.995732
1,10,1,51.28571,1,1.75,10,10,2.302585,2.302585
1,10,1,26.14286,1,1.75,10,10,2.302585,2.302585
1,10,1,26.14286,1,1.75,10,10.75,2.302585,2.374906
0,0,0,26.14286,.666667,.75,10,10,,2.302585
1,15,0,26.14286,.714286,1.75,15,13,2.70805,2.564949
1,10,1,26.14286,.857143,1.75,10,10,2.302585,2.302585
1,10,1,51.28571,.857143,1.75,10,10,2.302585,2.302585
0,0,0,143,.166667,1.5,10,10,,2.302585
1,10,1,51.28571,.857143,1.75,10,10,2.302585,2.302585
0,0,1,51.28571,.714286,1.75,15,12,,2.484907
1,10,1,51.28571,.857143,1.75,10,8.333333,2.302585,2.120264
0,0,1,51.28571,.714286,1.75,10,12,,2.484907
0,0,1,13.14286,.428571,1.75,25,20,,2.995732
1,25,1,13.14286,.285714,1.75,25,17.5,3.218876,2.862201
1,10,0,120.1429,.714286,1.75,10,10,2.302585,2.302585
1,24,0,26.14286,.5,1.5,30,22.66667,3.178054,3.120895
1,10,0,51.28571,.333333,.75,10,10,2.302585,2.302585
1,10,1,51.28571,.6,1.25,10,10,2.302585,2.302585
1,10,0,39.28571,.714286,1.75,10,10,2.302585,2.302585
0,0,0,143,.2,1.25,25,25,,3.218876
0,0,0,103.8571,.8,1.25,10,10,,2.302585
1,15,0,51.28571,.428571,1.75,15,15,2.70805,2.70805
1,10,0,51.28571,.333333,.75,10,10,2.302585,2.302585
1,10,1,51.28571,.571429,1.75,10,13.75,2.302585,2.621039
1,10,1,26.14286,.714286,1.75,12,10.4,2.302585,2.341806
0,0,0,26.14286,.571429,1.75,15,15,,2.70805
1,10,1,13.14286,.666667,1.5,10,11.25,2.302585,2.420368
0,0,0,26.14286,.666667,.75,10,10,,2.302585
0,0,0,26.14286,.666667,.75,10,10,,2.302585
0,0,0,65.42857,.428571,1.75,25,20,,2.995732
1,10,1,13.14286,.714286,1.75,10,10,2.302585,2.302585
1,20,0,51.28571,.333333,1.5,20,20,2.995732,2.995732
1,10,1,13.14286,.833333,1.5,10,10,2.302585,2.302585
1,10,1,13.14286,.714286,1.75,10,10,2.302585,2.302585
0,0,1,13.14286,.666667,.75,10,10,,2.302585
0,0,0,120.1429,.125,2,10,10,,2.302585
1,10,0,51.28571,.333333,.75,10,10,2.302585,2.302585
0,0,0,158,.125,2,10,10,,2.302585
0,0,0,51.28571,.333333,.75,25,25,,3.218876
0,0,0,168.4286,.125,2,12,12,,2.484907
0,0,0,51.28571,.333333,.75,25,25,,3.218876
0,0,0,51.28571,.25,2,5,5,,1.609438
0,0,0,158,.125,2,10,10,,2.302585
0,0,0,103.8571,.333333,.75,25,25,,3.218876
0,0,0,103.8571,.25,2,7,6,,1.791759
0,0,0,51.28571,.333333,.75,25,25,,3.218876
0,0,0,51.28571,.333333,.75,25,25,,3.218876
0,0,0,168.4286,.25,2,5,5,,1.609438
0,0,0,65.42857,.25,2,2,6,,1.791759
0,0,0,143,.125,2,12,12,,2.484907
0,0,1,13.14286,.375,2,5,5,,1.609438
0,0,0,103.8571,.125,2,15,15,,2.70805
0,0,0,51.28571,.375,2,5,5,,1.609438
1,10,0,26.14286,.666667,.75,5,7.5,2.302585,2.014903
0,0,0,129.1429,.125,2,15,15,,2.70805
0,0,0,26.14286,.375,2,5,5,,1.609438
0,0,0,103.8571,.25,2,10,7.5,,2.014903
0,0,0,51.28571,.375,2,5,4.333333,,1.466337
0,0,1,13.14286,.625,2,5,2.599999,,.955511
0,0,0,51.28571,.375,2,5,5,,1.609438
0,0,0,51.28571,.375,2,5,5,,1.609438
0,0,0,103.8571,.5,2,2,3.5,,1.252763
0,0,0,129.1429,.25,2,5,5,,1.609438
0,0,0,168.4286,.25,2,5,5,,1.609438
0,0,0,51.28571,.333333,.75,25,25,,3.218876
0,0,0,51.28571,.333333,.75,25,25,,3.218876
0,0,0,51.28571,.333333,.75,25,25,,3.218876
0,0,0,51.28571,.333333,.75,25,25,,3.218876
0,0,0,51.28571,.333333,.75,25,25,,3.218876
0,0,0,51.28571,.333333,.75,25,25,,3.218876
0,0,0,51.28571,.333333,.75,25,25,,3.218876
1,10,0,103.8571,.6,1.25,25,16.66667,2.302585,2.813411
0,0,0,51.28571,.333333,.75,25,25,,3.218876
0,0,0,51.28571,.333333,.75,25,25,,3.218876
0,0,0,51.28571,.333333,.75,25,25,,3.218876
0,0,0,51.28571,.333333,.75,25,25,,3.218876
0,0,0,51.28571,.333333,.75,25,25,,3.218876
0,0,0,51.28571,.333333,.75,25,25,,3.218876
0,0,0,51.28571,.333333,.75,25,25,,3.218876
0,0,0,129.1429,.25,2,5,5,,1.609438
0,0,0,143,.125,2,10,10,,2.302585
0,0,0,77.14286,.666667,.75,15,12.5,,2.525729
0,0,0,143,.25,2,5,5,,1.609438
0,0,0,51.28571,.333333,.75,25,25,,3.218876
0,0,0,143,.25,2,5,5,,1.609438
0,0,0,51.28571,.25,2,5,5,,1.609438
0,0,0,51.28571,.333333,.75,25,25,,3.218876
0,0,0,51.28571,.333333,.75,25,25,,3.218876
0,0,0,51.28571,.333333,.75,25,25,,3.218876
0,0,0,51.28571,.333333,.75,25,25,,3.218876
0,0,0,129.1429,.25,2,5,5,,1.609438
1,15,0,103.8571,.333333,.75,10,10,2.70805,2.302585
0,0,0,143,.125,2,20,20,,2.995732
0,0,0,103.8571,.25,2,5,7.5,,2.014903
0,0,0,143,.125,2,20,20,,2.995732
0,0,0,65.42857,.25,2,10,10,,2.302585
