kids,morekids,boys2,girls2,boy1st,boy2nd,samesex,multi2nd,age,agefstm,black,hispan,worked,weeks,hours,labinc,faminc,nonmomi,educ,agesq
3,1,0,0,0,1,0,0,27,19,0,1,1,26,40,5.04851,19.13395,14.08545,7,729
3,1,0,0,0,1,0,0,32,18,0,1,1,52,40,16.38405,34.95122,18.56719,6,1024
7,1,0,0,1,0,0,0,34,20,0,1,1,4,70,2.10967,25.21106,23.10139,11,1156
3,1,0,0,0,1,0,0,34,16,0,1,1,52,38,11.95479,28.6642,16.70941,12,1156
2,0,0,1,0,0,1,0,32,22,0,1,1,7,40,1.47992,54.61,53.13006,5,1024
2,0,0,0,1,0,0,0,23,20,0,1,0,0,0,0,14.86215,14.86215,10,529
2,0,0,0,0,1,0,0,33,19,0,1,1,52,40,25.20058,60.897,35.69644,12,1089
2,0,0,1,0,0,1,0,30,24,0,1,1,36,15,12.60553,34.44744,21.84189,0,900
2,0,1,0,1,1,1,0,32,22,0,1,1,52,40,10.50636,52.50031,41.99394,0,1024
4,1,0,0,0,1,0,0,34,20,0,1,0,0,0,0,44.08263,44.08263,12,1156
5,1,0,1,0,0,1,0,33,18,0,1,1,3,8,.13645,17.87445,17.73802,5,1089
3,1,0,1,0,0,1,0,34,22,0,1,1,47,40,37.79559,57.95816,20.16255,13,1156
3,1,0,0,1,0,0,0,32,19,0,1,0,0,0,0,23.21686,23.21686,8,1024
3,1,1,0,1,1,1,0,28,18,0,1,0,0,0,0,40.37759,40.37759,12,784
4,1,1,0,1,1,1,0,29,19,0,1,0,0,0,0,15.4919,15.4919,10,841
2,0,0,0,0,1,0,0,27,18,0,1,0,0,0,0,1.37496,1.37496,10,729
2,0,1,0,1,1,1,0,32,24,0,1,0,0,0,0,26.21867,26.21867,16,1024
2,0,0,1,0,0,1,0,29,19,0,1,1,4,26,.85017,27.94,27.08983,12,841
2,0,0,1,0,0,1,0,25,18,0,1,0,0,0,0,13.65512,13.65512,15,625
3,1,0,0,1,0,0,0,30,25,0,1,0,0,0,0,17.20272,17.20272,16,900
2,0,0,1,0,0,1,0,26,20,0,1,0,0,0,0,12.60553,12.60553,12,676
2,0,0,0,1,0,0,0,29,21,0,1,0,0,0,0,33.59725,33.59725,12,841
4,1,0,0,1,0,0,0,34,25,0,1,0,0,0,0,53.17206,53.17206,13,1156
2,0,0,0,0,1,0,0,35,22,0,1,0,0,0,0,41.57413,41.57413,12,1225
3,1,1,0,1,1,1,0,32,21,0,1,1,42,38,7.50454,36.29469,28.79016,12,1024
3,1,0,0,1,0,0,0,29,21,0,1,1,52,20,6.30802,54.5995,48.29147,12,841
4,1,0,0,1,0,0,0,35,25,0,1,1,17,30,5.95116,45.03775,39.08659,14,1225
3,1,0,1,0,0,1,0,31,21,1,0,1,20,18,9.666691,34.86725,25.20058,14,961
5,1,0,1,0,0,1,0,34,17,0,1,0,0,0,0,15.96421,15.96421,5,1156
3,1,1,0,1,1,1,0,31,20,0,1,0,0,0,0,46.17131,46.17131,12,961
2,0,0,1,0,0,1,0,31,21,0,1,1,40,40,8.40719,33.60775,25.20058,12,961
2,0,1,0,1,1,1,0,27,22,0,1,1,3,40,.7452101,46.9375,46.19231,14,729
3,1,0,0,0,1,0,0,34,25,0,1,1,52,40,18.90305,73.49207,54.589,12,1156
3,1,0,0,1,0,0,0,22,17,0,1,0,0,0,0,26.78545,26.78545,11,484
7,1,0,0,0,1,0,0,34,17,0,1,0,0,0,0,46.19231,46.19231,7,1156
2,0,1,0,1,1,1,0,25,17,0,1,1,6,6,.22041,14.92512,14.7047,7,625
4,1,0,1,0,0,1,0,30,19,0,1,0,0,0,0,52.48981,52.48981,12,900
3,1,0,0,1,0,0,0,33,18,0,1,0,0,0,0,39.89478,39.89478,12,1089
2,0,0,0,0,1,0,0,23,17,0,1,0,0,0,0,16.80388,16.80388,11,529
3,1,0,1,0,0,1,0,31,20,0,1,1,16,35,4.20884,42.00444,37.79559,13,961
2,0,0,0,0,1,0,0,29,21,0,1,1,52,30,10.25446,38.96066,28.70619,6,841
2,0,0,0,1,0,0,0,32,28,0,1,1,48,50,30.4485,54.92488,24.47636,17,1024
2,0,0,0,0,1,0,0,23,18,0,1,1,52,39,10.9262,32.10686,21.18066,12,529
2,0,0,0,0,1,0,0,23,18,0,1,1,48,40,16.80388,33.60775,16.80388,10,529
4,1,0,0,0,1,0,0,31,20,0,1,0,0,0,0,31.49809,31.49809,13,961
2,0,0,0,0,1,0,0,30,22,0,1,0,0,0,0,34.64684,34.64684,12,900
2,0,0,1,0,0,1,0,33,23,0,1,0,0,0,0,45.15322,45.15322,12,1089
4,1,1,0,1,1,1,0,33,15,0,1,0,0,0,0,11.12562,11.12562,8,1089
3,1,0,0,1,0,0,0,26,20,0,1,0,0,0,0,23.43727,23.43727,10,676
2,0,1,0,1,1,1,0,26,21,1,0,0,0,0,0,64.20322,64.20322,11,676
3,1,0,0,0,1,0,0,35,27,0,1,1,48,40,11.9128,80.32488,68.41206,12,1225
3,1,1,0,1,1,1,0,27,19,0,1,1,51,40,16.06917,49.66644,33.59725,12,729
2,0,0,0,1,0,0,0,35,19,0,1,0,0,0,0,16.82488,16.82488,10,1225
2,0,0,1,0,0,1,0,28,19,0,1,1,48,40,24.23495,53.94875,29.7138,13,784
3,1,0,1,0,0,1,0,27,20,0,1,0,0,0,0,41.99394,41.99394,13,729
2,0,0,1,0,0,1,0,32,24,0,1,1,27,40,10.50636,67.1945,56.68816,14,1024
2,0,0,0,0,1,0,0,24,18,0,1,0,0,0,0,49.61394,49.61394,9,576
2,0,1,0,1,1,1,0,26,19,0,1,1,18,40,9.45677,59.07072,49.61394,13,676
3,1,1,0,1,1,1,0,31,21,0,1,1,50,40,21.00222,37.80609,16.80388,11,961
2,0,0,0,0,1,0,0,29,24,0,1,0,0,0,0,27.29975,27.29975,12,841
5,1,0,0,0,1,0,0,30,18,0,1,0,0,0,0,31.49809,31.49809,10,900
5,1,0,0,0,1,0,0,28,16,0,1,1,12,40,1.89975,6.65438,4.75463,0,784
2,0,0,1,0,0,1,0,25,18,1,1,1,8,8,0,24.15098,24.15098,8,625
3,1,0,0,1,0,0,0,26,18,0,1,0,0,0,0,33.59725,33.59725,9,676
2,0,1,0,1,1,1,0,23,19,0,1,0,0,0,0,57.64328,57.64328,12,529
4,1,0,0,0,1,0,1,29,23,0,1,0,0,0,0,60.18328,60.18328,8,841
2,0,0,0,0,1,0,0,28,19,0,1,1,4,40,.85017,51.24081,50.39066,12,784
3,1,1,0,1,1,1,0,33,21,0,1,0,0,0,0,8.83752,8.83752,14,1089
3,1,0,0,0,1,0,0,31,18,0,1,1,52,40,11.55595,39.11809,27.56214,13,961
2,0,0,0,0,1,0,0,34,27,0,1,0,0,0,0,23.10139,23.10139,12,1156
4,1,0,1,0,0,1,0,30,19,0,1,0,0,0,0,8.41768,8.41768,2,900
2,0,1,0,1,1,1,0,32,20,0,1,0,0,0,0,39.89478,39.89478,9,1024
2,0,0,0,0,1,0,0,31,26,0,1,1,52,40,25.20058,48.30197,23.10139,13,961
4,1,1,0,1,1,1,0,34,20,0,1,0,0,0,0,27.29975,27.29975,7,1156
3,1,0,0,0,1,0,0,23,17,0,1,1,6,40,1.27,13.1933,11.9233,12,529
3,1,1,0,1,1,1,0,22,18,0,1,0,0,0,0,14.20091,14.20091,17,484
3,1,0,1,0,0,1,0,26,19,0,1,0,0,0,0,3.28521,3.28521,10,676
2,0,0,0,0,1,0,0,27,16,0,1,1,52,40,21.52702,58.04213,36.51509,11,729
3,1,0,1,0,0,1,0,23,17,0,1,0,0,0,0,14.7047,14.7047,8,529
3,1,1,0,1,1,1,0,35,18,0,1,1,40,15,5.88818,61.52675,55.63859,10,1225
3,1,0,0,1,0,0,0,23,16,0,1,0,0,0,0,39.89478,39.89478,9,529
3,1,0,0,0,1,0,0,32,21,0,1,0,0,0,0,70.80506,70.80506,8,1024
4,1,1,0,1,1,1,0,35,20,0,1,0,0,0,0,38.42534,38.42534,7,1225
2,0,1,0,1,1,1,0,22,16,0,1,1,32,40,5.46834,43.26394,37.79559,7,484
2,0,0,0,1,0,0,0,25,20,0,1,0,0,0,0,19.15495,19.15495,9,625
2,0,1,0,1,1,1,0,29,25,0,1,1,36,40,9.83463,61.14891,51.31428,12,841
2,0,1,0,1,1,1,0,30,24,0,1,0,0,0,0,39.89478,39.89478,13,900
2,0,0,0,1,0,0,0,35,19,0,1,1,52,40,14.7047,56.69866,41.99394,12,1225
3,1,0,1,0,0,1,0,32,23,0,1,1,52,40,21.00222,69.29369,48.29147,17,1024
3,1,0,1,0,0,1,0,31,23,0,1,0,0,0,0,37.79559,37.79559,12,961
2,0,0,0,1,0,0,0,31,20,0,1,1,52,50,25.20058,65.09534,39.89478,12,961
2,0,0,1,0,0,1,0,30,15,1,0,1,24,40,18.90305,46.20278,27.29975,13,900
4,1,0,1,0,0,1,0,32,15,0,1,0,0,0,0,37.79559,37.79559,6,1024
2,0,1,0,1,1,1,0,32,16,0,1,1,52,40,16.80388,48.30197,31.49809,12,1024
3,1,1,0,1,1,1,0,30,16,0,1,0,0,0,0,25.20058,25.20058,12,900
4,1,1,0,1,1,1,0,32,22,0,1,0,0,0,0,27.29975,27.29975,12,1024
3,1,0,0,1,0,0,0,34,20,0,1,1,52,40,20.75033,87.37806,66.62775,12,1156
5,1,0,1,0,0,1,0,35,20,0,1,1,9,30,4.20884,81.89925,77.69038,18,1225
2,0,0,0,0,1,0,0,32,28,0,1,0,0,0,0,44.09313,44.09313,18,1024
3,1,0,1,0,0,1,0,31,18,0,1,0,0,0,0,.69273,.69273,11,961
2,0,0,0,1,0,0,0,28,21,0,1,0,0,0,0,17.13975,17.13975,4,784
3,1,0,0,1,0,0,0,26,20,0,1,0,0,0,0,44.09313,44.09313,8,676
2,0,1,0,1,1,1,0,25,20,0,1,0,0,0,0,22.27222,22.27222,12,625
3,1,0,1,0,0,1,0,34,25,0,1,1,8,40,2.10967,6.73834,4.62868,9,1156
4,1,1,0,1,1,1,0,28,20,0,1,0,0,0,0,38.84519,38.84519,10,784
4,1,0,1,0,0,1,0,31,21,0,1,1,36,40,10.50636,61.11744,50.61106,14,961
5,1,0,0,1,0,0,0,29,15,0,1,1,40,35,11.34603,23.11189,11.76587,12,841
2,0,0,0,0,1,0,0,31,23,0,1,1,7,40,2.10967,71.81269,69.703,12,961
2,0,0,0,1,0,0,0,31,21,0,1,1,20,35,2.10967,47.98709,45.87744,5,961
2,0,0,1,0,0,1,0,30,20,0,1,0,0,0,0,25.44197,25.44197,11,900
4,1,1,0,1,1,1,0,25,19,0,1,0,0,0,0,29.85023,29.85023,10,625
3,1,0,0,0,1,0,0,28,17,0,1,0,0,0,0,27.61463,27.61463,12,784
2,0,0,0,0,1,0,0,25,22,0,1,0,0,0,0,27.35222,27.35222,12,625
2,0,0,0,0,1,0,0,35,26,0,1,0,0,0,0,39.62188,39.62188,7,1225
3,1,0,1,0,0,1,0,24,17,0,1,1,50,48,14.7047,29.40941,14.7047,18,576
4,1,0,0,0,1,0,0,35,20,0,1,0,0,0,0,43.25347,43.25347,12,1225
3,1,0,1,0,0,1,0,23,16,0,1,1,32,40,12.60553,50.41163,37.80609,4,529
2,0,0,0,1,0,0,0,28,21,0,1,1,16,44,4.20884,78.23619,74.02731,12,784
3,1,0,0,1,0,0,0,32,19,0,1,0,0,0,0,8.40719,8.40719,9,1024
2,0,0,0,1,0,0,0,26,20,0,1,0,0,0,0,40.45106,40.45106,12,676
3,1,1,0,1,1,1,0,22,16,0,1,0,0,0,0,0,0,2,484
4,1,1,0,1,1,1,0,30,17,0,1,0,0,0,0,28.34933,28.34933,9,900
2,0,0,0,1,0,0,0,27,22,0,1,1,42,40,27.53066,46.68559,19.15495,12,729
2,0,0,1,0,0,1,0,35,29,0,1,1,52,36,13.97,52.18544,38.21544,13,1225
3,1,1,0,1,1,1,0,29,18,0,1,1,52,32,10.33843,131.0619,120.7234,11,841
2,0,0,0,1,0,0,0,26,20,1,0,1,30,45,.0105,.0105,0,14,676
2,0,0,0,0,1,0,0,23,19,0,1,1,45,40,10.50636,46.20278,35.69644,12,529
3,1,1,0,1,1,1,0,27,21,0,1,1,52,40,14.20091,19.98413,5.78322,10,729
4,1,1,0,1,1,1,0,35,21,0,1,0,0,0,0,48.29147,48.29147,5,1225
4,1,0,0,0,1,0,0,32,16,0,1,0,0,0,0,51.76559,51.76559,10,1024
2,0,0,1,0,0,1,0,33,24,0,1,1,50,40,12.60553,37.80609,25.20058,12,1089
2,0,0,1,0,0,1,0,31,19,0,1,1,24,30,3.15926,40.95488,37.79559,12,961
2,0,1,0,1,1,1,0,21,18,0,1,1,48,36,8.40719,31.50859,23.10139,12,441
2,0,0,0,0,1,0,0,33,18,0,1,0,0,0,0,39.41197,39.41197,9,1089
4,1,0,1,0,0,1,0,30,19,0,1,1,52,40,12.60553,22.69206,10.08652,10,900
2,0,0,0,1,0,0,0,32,22,0,1,1,52,40,26.25016,55.8695,29.61933,17,1024
5,1,0,0,1,0,0,0,35,18,0,1,1,12,36,.66124,2.59248,1.93124,12,1225
2,0,0,0,0,1,0,0,23,20,0,1,1,50,40,20.58239,63.02766,42.44528,12,529
3,1,1,0,1,1,1,0,32,25,0,1,1,52,40,29.39892,63.85684,34.45791,17,1024
4,1,0,1,0,0,1,0,35,20,0,1,1,40,40,6.30802,29.40941,23.10139,8,1225
2,0,0,0,1,0,0,0,29,22,0,1,1,52,40,2.31959,6.73834,4.41876,13,841
3,1,0,0,0,1,0,0,34,22,0,1,1,52,40,12.60553,50.40116,37.79559,7,1156
2,0,0,0,1,0,0,0,32,23,0,1,1,52,40,13.00438,50.14925,37.14488,10,1024
3,1,0,0,1,0,0,0,33,25,0,1,1,17,40,5.36339,16.45752,11.09413,14,1089
4,1,1,0,1,1,1,0,35,19,0,1,1,49,40,16.80388,54.5995,37.79559,13,1225
2,0,0,0,0,1,0,0,30,21,0,1,1,52,40,71.38239,142.7648,71.38239,12,900
2,0,1,0,1,1,1,0,26,20,0,1,1,28,40,4.12488,43.20097,39.07609,12,676
2,0,0,0,1,0,0,0,24,19,0,1,0,0,0,0,38.42534,38.42534,11,576
4,1,0,0,1,0,0,0,32,15,0,1,1,44,40,10.27545,31.07825,20.8028,8,1024
2,0,0,0,1,0,0,0,25,20,0,1,1,48,40,10.50636,28.37033,17.86395,11,625
2,0,0,1,0,0,1,0,30,20,0,1,1,27,30,6.05611,21.18066,15.12454,5,900
4,1,0,0,0,1,0,0,33,22,0,1,1,40,7,11.55595,67.76131,56.20534,13,1089
4,1,0,0,1,0,0,0,32,16,0,1,0,0,0,0,.19942,.19942,4,1024
3,1,0,0,1,0,0,0,26,19,0,1,0,0,0,0,0,0,12,676
3,1,0,0,0,1,0,0,33,24,0,1,0,0,0,0,32.50569,32.50569,12,1089
3,1,1,0,1,1,1,0,34,22,0,1,0,0,0,0,33.34534,33.34534,9,1156
3,1,0,0,1,0,0,0,32,21,0,1,1,52,40,12.14372,39.44347,27.29975,12,1024
3,1,0,0,0,1,0,0,31,21,0,1,0,0,0,0,41.99394,41.99394,12,961
2,0,0,0,1,0,0,0,28,22,0,1,1,45,35,20.58239,65.72506,45.14272,16,784
2,0,0,1,0,0,1,0,32,27,0,1,1,16,40,9.246861,72.40044,63.15363,17,1024
2,0,0,0,1,0,0,0,22,17,0,1,0,0,0,0,46.19231,46.19231,6,484
2,0,1,0,1,1,1,0,23,17,0,1,1,40,40,10.50636,33.60775,23.10139,12,529
2,0,0,0,0,1,0,0,23,17,0,1,0,0,0,0,46.19231,46.19231,13,529
2,0,0,1,0,0,1,0,34,25,0,1,1,52,40,16.38405,56.78263,40.39859,8,1156
2,0,0,0,1,0,0,0,26,19,0,1,0,0,0,0,32.54767,32.54767,12,676
2,0,0,0,0,1,0,0,28,20,1,0,1,13,40,1.68983,16.39453,14.7047,12,784
2,0,0,0,0,1,0,0,34,23,0,1,0,0,0,0,30.86834,30.86834,12,1156
2,0,0,1,0,0,1,0,31,17,0,1,1,52,40,15.12454,39.18106,24.05652,11,961
2,0,0,0,0,1,0,0,30,23,0,1,0,0,0,0,8.82702,8.82702,6,900
5,1,0,0,1,0,0,0,31,16,0,1,0,0,0,0,38.11047,38.11047,4,961
2,0,0,0,0,1,0,0,25,19,0,1,0,0,0,0,40.22016,40.22016,12,625
2,0,1,0,1,1,1,0,25,16,0,1,0,0,0,0,29.98669,29.98669,10,625
5,1,0,1,0,0,1,0,32,17,0,1,0,0,0,0,23.10139,23.10139,7,1024
2,0,0,0,0,1,0,0,23,17,0,1,1,46,40,4.20884,9.44627,5.23744,12,529
5,1,0,1,0,0,1,0,30,20,0,1,0,0,0,0,27.29975,27.29975,11,900
4,1,0,0,0,1,0,0,35,21,0,1,1,6,37,1.14405,24.88569,23.74164,12,1225
3,1,0,0,1,0,0,0,33,23,0,1,1,38,38,10.50636,49.35156,38.84519,8,1089
2,0,0,0,0,1,0,0,27,21,0,1,1,48,40,16.80388,56.69866,39.89478,13,729
3,1,0,0,1,0,0,0,30,16,0,1,1,52,40,10.50636,44.86981,34.36347,7,900
2,0,1,0,1,1,1,0,23,17,0,1,0,0,0,0,16.58347,16.58347,9,529
3,1,0,0,1,0,0,0,30,21,0,1,1,52,40,16.80388,44.10363,27.29975,12,900
3,1,1,0,1,1,1,0,33,20,0,1,0,0,0,0,25.20058,25.20058,12,1089
2,0,0,0,1,0,0,0,35,18,0,1,1,36,35,20.41445,85.0375,64.62303,18,1225
2,0,1,0,1,1,1,0,26,19,0,1,0,0,0,0,25.84081,25.84081,11,676
3,1,1,0,1,1,1,1,32,20,0,1,1,50,40,9.45677,19.29139,9.83463,12,1024
3,1,0,0,0,1,0,0,31,20,0,1,0,0,0,0,16.11116,16.11116,12,961
3,1,0,0,0,1,0,0,28,19,0,1,0,0,0,0,21.28561,21.28561,11,784
2,0,0,1,0,0,1,0,34,20,0,1,1,40,40,15.33446,48.93172,33.59725,12,1156
2,0,0,1,0,0,1,0,26,21,0,1,1,10,40,2.10967,27.53066,25.42098,13,676
4,1,0,1,0,0,1,0,32,20,0,1,1,45,28,8.40719,51.92303,43.51584,12,1024
2,0,0,0,0,1,0,0,22,17,0,1,0,0,0,0,1.65835,1.65835,11,484
2,0,0,0,1,0,0,0,27,20,0,1,0,0,0,0,21.00222,21.00222,7,729
2,0,0,1,0,0,1,0,30,21,0,1,0,0,0,0,12.09123,12.09123,12,900
2,0,0,1,0,0,1,0,32,22,0,1,1,31,40,10.50636,10.50636,0,12,1024
2,0,0,0,0,1,0,0,35,19,0,1,1,52,50,25.20058,106.0502,80.84963,12,1225
4,1,0,1,0,0,1,0,32,19,0,1,0,0,0,0,23.94106,23.94106,12,1024
2,0,0,0,1,0,0,0,26,19,0,1,1,52,40,31.49809,62.99619,31.49809,9,676
3,1,1,0,1,1,1,0,26,18,0,1,0,0,0,0,45.53106,45.53106,8,676
3,1,1,0,1,1,1,0,33,15,0,1,1,46,40,23.10139,25.21106,2.10967,19,1089
6,1,0,1,0,0,1,0,35,21,0,1,0,0,0,0,18.03189,18.03189,8,1225
3,1,0,0,0,1,0,1,27,20,0,1,1,10,15,1.35397,35.75941,34.40544,12,729
4,1,1,0,1,1,1,0,30,19,0,1,0,0,0,0,4.20884,4.20884,12,900
5,1,1,0,1,1,1,0,32,19,0,1,0,0,0,0,13.4452,13.4452,4,1024
4,1,0,1,0,0,1,0,30,20,0,1,0,0,0,0,6.30802,6.30802,6,900
3,1,1,0,1,1,1,0,26,18,0,1,0,0,0,0,16.14264,16.14264,9,676
4,1,0,1,0,0,1,0,28,17,0,1,0,0,0,0,7.32611,7.32611,9,784
4,1,0,1,0,0,1,0,32,18,0,1,0,0,0,0,11.87082,11.87082,13,1024
4,1,0,1,0,0,1,0,35,19,0,1,0,0,0,0,34.01709,34.01709,12,1225
2,0,0,0,1,0,0,0,25,19,0,1,0,0,0,0,23.10139,23.10139,12,625
2,0,1,0,1,1,1,0,31,22,0,1,1,32,40,7.77744,46.81156,39.03413,8,961
2,0,0,0,0,1,0,0,25,18,0,1,1,50,40,15.54438,39.90528,24.36091,12,625
5,1,0,0,1,0,0,0,31,17,0,1,1,52,40,10.08652,24.37139,14.28488,8,961
2,0,0,1,0,0,1,0,28,20,0,1,0,0,0,0,18.90305,18.90305,10,784
3,1,0,0,1,0,0,0,31,23,0,1,0,0,0,0,10.50636,10.50636,9,961
3,1,0,0,1,0,0,0,31,17,0,1,1,52,40,12.60553,23.11189,10.50636,8,961
2,0,0,0,1,0,0,0,31,17,0,1,0,0,0,0,14.36884,14.36884,9,961
4,1,0,0,1,0,0,0,32,19,0,1,0,0,0,0,11.55595,11.55595,12,1024
2,0,0,0,0,1,0,0,26,18,0,1,1,52,38,20.47744,37.97403,17.49661,14,676
2,0,0,0,0,1,0,0,31,25,0,1,1,52,5,8.40719,35.28709,26.87991,13,961
5,1,1,0,1,1,1,0,33,18,1,0,1,4,20,.5143,41.81553,41.30122,12,1089
2,0,1,0,1,1,1,0,31,18,0,1,1,26,38,27.29975,48.30197,21.00222,15,961
2,0,0,0,0,1,0,0,29,21,0,1,1,52,40,5.25843,19.5433,14.28488,12,841
2,0,0,0,0,1,0,0,30,23,0,1,1,38,40,21.17016,42.34031,21.17016,16,900
2,0,0,0,0,1,0,0,34,24,0,1,0,0,0,0,38.84519,38.84519,12,1156
4,1,1,0,1,1,1,0,28,15,1,0,1,6,20,2.5295,34.03809,31.50859,9,784
3,1,1,0,1,1,1,0,28,21,0,1,0,0,0,0,32.35875,32.35875,7,784
2,0,1,0,1,1,1,0,26,19,1,0,1,52,50,16.80388,27.31023,10.50636,11,676
2,0,1,0,1,1,1,0,30,22,0,1,1,52,40,25.20058,73.49207,48.29147,13,900
2,0,0,0,0,1,0,0,34,22,0,1,1,45,40,37.79559,75.59119,37.79559,12,1156
2,0,0,1,0,0,1,0,31,21,0,1,1,50,40,7.98735,25.84081,17.85347,12,961
2,0,0,1,0,0,1,0,31,23,0,1,0,0,0,0,25.21106,25.21106,7,961
2,0,0,1,0,0,1,0,22,16,0,1,0,0,0,0,9.58273,9.58273,7,484
2,0,0,1,0,0,1,0,34,24,0,1,1,32,40,9.70867,12.29066,2.58198,7,1156
3,1,0,0,1,0,0,0,26,16,0,1,0,0,0,0,17.64355,17.64355,7,676
3,1,0,1,0,0,1,0,34,21,0,1,1,52,40,19.19694,53.80181,34.60488,12,1156
3,1,0,0,0,1,0,0,30,21,0,1,1,52,20,10.50636,36.38916,25.8828,13,900
2,0,0,1,0,0,1,0,28,20,1,0,1,52,40,14.20091,34.95122,20.75033,13,784
2,0,0,0,0,1,0,0,25,17,1,0,1,52,40,31.66603,80.79719,49.13116,12,625
2,0,0,0,1,0,0,0,21,17,0,1,1,8,43,3.15926,19.96313,16.80388,9,441
3,1,0,0,1,0,0,0,31,22,0,1,0,0,0,0,32.77859,32.77859,12,961
3,1,0,0,1,0,0,0,34,21,0,1,0,0,0,0,21.00222,21.00222,9,1156
5,1,0,0,1,0,0,0,30,23,0,1,0,0,0,0,48.29147,48.29147,6,900
2,0,0,1,0,0,1,0,30,20,1,0,1,52,38,16.80388,44.10363,27.29975,13,900
4,1,0,0,1,0,0,0,34,17,1,0,1,50,40,25.20058,65.09534,65.09534,13,1156
3,1,0,1,0,0,1,0,28,21,0,1,1,52,40,20.75033,26.30264,5.55231,12,784
2,0,1,0,1,1,1,0,30,18,0,1,1,52,40,37.79559,86.09756,48.30197,13,900
4,1,0,0,0,1,0,0,31,22,0,1,0,0,0,0,6.26603,6.26603,10,961
2,0,0,1,0,0,1,0,24,17,0,1,0,0,0,0,13.4452,13.4452,10,576
2,0,1,0,1,1,1,0,28,20,0,1,0,0,0,0,10.83173,10.83173,7,784
5,1,0,1,0,0,1,0,32,21,0,1,0,0,0,0,26.26066,26.26066,5,1024
3,1,0,1,0,0,1,0,30,22,0,1,0,0,0,0,15.12454,15.12454,12,900
4,1,1,0,1,1,1,0,25,17,0,1,0,0,0,0,4.20884,4.20884,10,625
3,1,0,0,1,0,0,0,33,20,0,1,0,0,0,0,40.47206,40.47206,5,1089
2,0,1,0,1,1,1,0,32,23,0,1,1,52,40,7.98735,-12.1647,-20.15206,12,1024
2,0,0,0,1,0,0,0,26,19,0,1,0,0,0,0,29.39892,29.39892,9,676
3,1,1,0,1,1,1,0,33,22,0,1,0,0,0,0,2.84438,2.84438,12,1089
4,1,1,0,1,1,1,0,24,17,0,1,0,0,0,0,14.7047,14.7047,6,576
2,0,1,0,1,1,1,0,29,22,0,1,0,0,0,0,37.15534,37.15534,14,841
3,1,0,1,0,0,1,0,25,17,0,1,1,20,30,6.30802,31.51908,25.21106,11,625
2,0,1,0,1,1,1,0,32,25,0,1,0,0,0,0,25.20058,25.20058,13,1024
3,1,0,1,0,0,1,0,32,22,0,1,0,0,0,0,25.20058,25.20058,14,1024
3,1,1,0,1,1,1,0,25,17,0,1,0,0,0,0,27.29975,27.29975,11,625
4,1,0,1,0,0,1,0,28,19,0,1,0,0,0,0,30.53247,30.53247,9,784
2,0,0,0,1,0,0,0,29,23,0,1,0,0,0,0,157.438,157.438,12,841
3,1,0,0,0,1,0,0,26,18,0,1,1,52,40,10.50636,30.66892,20.16255,12,676
2,0,0,1,0,0,1,0,32,20,0,1,1,52,40,27.29975,53.63388,26.33413,13,1024
2,0,0,0,1,0,0,0,28,17,0,1,0,0,0,0,32.55817,32.55817,13,784
2,0,0,0,0,1,0,0,27,21,0,1,1,52,40,23.10139,52.50031,29.39892,12,729
4,1,0,0,0,1,0,0,35,26,0,1,1,25,38,5.25843,39.77931,34.52091,0,1225
6,1,0,0,1,0,0,0,26,16,0,1,1,40,53,1.10207,19.73222,18.63016,10,676
2,0,0,0,1,0,0,0,29,25,0,1,0,0,0,0,9.25735,9.25735,14,841
4,1,0,0,0,1,0,0,32,21,0,1,0,0,0,0,13.42421,13.42421,6,1024
5,1,0,1,0,0,1,0,34,18,0,1,0,0,0,0,20.88677,20.88677,9,1156
3,1,0,1,0,0,1,0,25,20,0,1,1,36,35,7.50454,26.08222,18.57767,12,625
3,1,0,0,0,1,0,0,28,20,0,1,1,10,20,.85017,4.53421,3.68405,12,784
3,1,0,0,1,0,0,0,29,21,0,1,0,0,0,0,39.85278,39.85278,12,841
2,0,0,1,0,0,1,0,25,20,0,1,1,52,40,6.93777,30.84734,23.90958,12,625
4,1,0,1,0,0,1,0,28,20,0,1,0,0,0,0,3.36917,3.36917,8,784
3,1,0,0,0,1,0,0,33,25,0,1,1,52,40,1.16504,30.56395,30.56395,7,1089
5,1,0,0,1,0,0,0,29,16,0,1,1,3,25,.15744,21.15966,21.00222,9,841
4,1,1,0,1,1,1,0,35,21,0,1,1,52,40,21.00222,48.30197,27.29975,12,1225
3,1,0,0,1,0,0,0,29,18,0,1,1,16,40,5.04851,157.438,152.3895,12,841
2,0,0,0,0,1,0,0,28,20,0,1,0,0,0,0,16.80388,16.80388,9,784
3,1,1,0,1,1,1,0,33,20,0,1,1,26,30,3.45314,32.85206,29.39892,12,1089
5,1,0,0,1,0,0,0,34,22,0,1,0,0,0,0,14.7047,14.7047,10,1156
2,0,0,0,1,0,0,0,31,19,0,1,1,32,40,2.5295,31.92842,29.39892,11,961
2,0,0,0,1,0,0,0,23,16,0,1,1,20,20,3.15926,28.35983,25.20058,8,529
4,1,0,0,0,1,0,0,35,21,0,1,0,0,0,0,29.39892,29.39892,7,1225
2,0,0,0,0,1,0,0,34,18,0,1,1,52,40,11.07313,37.17634,26.10322,8,1156
2,0,0,0,0,1,0,0,27,23,0,1,1,30,40,2.5295,38.44634,35.91684,9,729
3,1,0,0,0,1,0,0,27,17,0,1,1,35,20,5.25843,34.65734,29.39892,8,729
